cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,_tag
256,256,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,242.3938,cktile_a8w4_bm32,0.0,154.4649,cktile_a8w4_bm32,0.0,396.8587,0,0.0,0.0,flydsl_fallback
256,1,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.9909,cktile_a8w4_bm32,0.0,12.1969,cktile_a8w4_bm32,0.0,48.1878,0,0.0,0.0,flydsl_fallback
256,2,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.71810000000001,cktile_a8w4_bm32,0.0,17.0116,cktile_a8w4_bm32,0.0,54.7297,0,0.0,0.0,flydsl_fallback
256,4,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,50.1132,cktile_a8w4_bm32,0.0,28.3496,cktile_a8w4_bm32,0.0,78.4628,0,0.0,0.0,flydsl_fallback
256,8,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,86.2204,cktile_a8w4_bm32,0.0,47.9751,cktile_a8w4_bm32,0.0,134.1955,0,0.0,0.0,flydsl_fallback
256,16,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,160.6823,cktile_a8w4_bm32,0.0,82.5461,cktile_a8w4_bm32,0.0,243.2284,0,0.0,0.0,flydsl_fallback
256,32,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,306.9409,cktile_a8w4_bm32,0.0,159.7773,cktile_a8w4_bm32,0.0,466.7182,0,0.0,0.0,flydsl_fallback
256,64,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,452.9549,cktile_a8w4_bm32,0.0,233.813,cktile_a8w4_bm32,0.0,686.7679,0,0.0,0.0,flydsl_fallback
256,128,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,455.9992,cktile_a8w4_bm32,0.0,236.2612,cktile_a8w4_bm32,0.0,692.2604,0,0.0,0.0,flydsl_fallback
256,256,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,461.7324,cktile_a8w4_bm32,0.0,244.1371,cktile_a8w4_bm32,0.0,705.8695,0,0.0,0.0,flydsl_fallback
256,512,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,509.0288,cktile_a8w4_bm32,0.0,267.0646,cktile_a8w4_bm32,0.0,776.0934,0,0.0,0.0,flydsl_fallback
256,1024,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,517.9852,cktile_a8w4_bm32,0.0,294.1668,cktile_a8w4_bm32,0.0,812.152,0,0.0,0.0,flydsl_fallback
256,2048,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,574.2261,cktile_a8w4_bm64,0.0,404.7197,cktile_a8w4_bm64,0.0,978.9458,0,0.0,0.0,flydsl_fallback
256,4096,7168,1024,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,941.738,cktile_a8w4_bm32,0.0,536.1723,cktile_a8w4_bm32,0.0,1477.9103,0,0.0,0.0,flydsl_fallback
256,1,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.759,cktile_a8w4_bm32,0.0,8.2377,cktile_a8w4_bm32,0.0,41.9967,0,0.0,0.0,flydsl_fallback
256,2,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.6852,cktile_a8w4_bm32,0.0,9.9646,cktile_a8w4_bm32,0.0,43.6498,0,0.0,0.0,flydsl_fallback
256,4,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.5276,cktile_a8w4_bm32,0.0,16.2678,cktile_a8w4_bm32,0.0,51.7954,0,0.0,0.0,flydsl_fallback
256,8,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,42.2808,cktile_a8w4_bm32,0.0,24.3481,cktile_a8w4_bm32,0.0,66.6289,0,0.0,0.0,flydsl_fallback
256,16,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,53.3301,cktile_a8w4_bm32,0.0,38.18,cktile_a8w4_bm32,0.0,91.5101,0,0.0,0.0,flydsl_fallback
256,32,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,90.6705,cktile_a8w4_bm32,0.0,67.6923,cktile_a8w4_bm32,0.0,158.3628,0,0.0,0.0,flydsl_fallback
256,64,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,130.5523,cktile_a8w4_bm32,0.0,98.8788,cktile_a8w4_bm32,0.0,229.4311,0,0.0,0.0,flydsl_fallback
256,128,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,128.0803,cktile_a8w4_bm32,0.0,99.7698,cktile_a8w4_bm32,0.0,227.8501,0,0.0,0.0,flydsl_fallback
256,256,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,127.7004,cktile_a8w4_bm32,0.0,100.8044,cktile_a8w4_bm32,0.0,228.5048,0,0.0,0.0,flydsl_fallback
256,512,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,139.3696,cktile_a8w4_bm32,0.0,106.7266,cktile_a8w4_bm32,0.0,246.0962,0,0.0,0.0,flydsl_fallback
256,131072,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,3897.4695,cktile_a8w4_bm64,0.0,11790.5161,cktile_a8w4_bm64,0.0,15687.9856,0,0.0,0.0,flydsl_fallback
256,512,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,265.1341,cktile_a8w4_bm32,0.0,159.6032,cktile_a8w4_bm32,0.0,424.7373,0,0.0,0.0,flydsl_fallback
256,131072,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,7644.1875,cktile_a8w4_bm64,0.0,12120.2159,cktile_a8w4_bm64,0.0,19764.4034,0,0.0,0.0,flydsl_fallback
256,512,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,283.445,cktile_a8w4_bm32,0.0,160.9444,cktile_a8w4_bm32,0.0,444.3894,0,0.0,0.0,flydsl_fallback
256,131072,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,8892.2449,cktile_a8w4_bm64,0.0,14030.8646,cktile_a8w4_bm64,0.0,22923.1095,0,0.0,0.0,flydsl_fallback
256,512,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,156.2523,cktile_a8w4_bm32,0.0,108.3953,cktile_a8w4_bm32,0.0,264.6476,0,0.0,0.0,flydsl_fallback
256,131072,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,4453.171,cktile_a8w4_bm64,0.0,13495.6183,cktile_a8w4_bm64,0.0,17948.7893,0,0.0,0.0,flydsl_fallback
256,1024,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,142.6997,cktile_a8w4_bm32,0.0,124.1896,cktile_a8w4_bm32,0.0,266.8893,0,0.0,0.0,flydsl_fallback
256,2048,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,173.4389,cktile_a8w4_bm32,0.0,201.3501,cktile_a8w4_bm32,0.0,374.789,0,0.0,0.0,flydsl_fallback
256,4096,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,224.7223,cktile_a8w4_bm32,0.0,380.1632,cktile_a8w4_bm32,0.0,604.8855,0,0.0,0.0,flydsl_fallback
256,8192,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,321.4143,cktile_a8w4_bm64,0.0,731.9281,cktile_a8w4_bm64,0.0,1053.3424,0,0.0,0.0,flydsl_fallback
256,16384,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,572.6357,cktile_a8w4_bm64,0.0,1445.6359,cktile_a8w4_bm64,0.0,2018.2716,0,0.0,0.0,flydsl_fallback
256,32768,7168,256,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1018.5422,cktile_a8w4_bm64,0.0,2870.1453,cktile_a8w4_bm64,0.0,3888.6875,0,0.0,0.0,flydsl_fallback
256,1024,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,273.0062,cktile_a8w4_bm32,0.0,171.5034,cktile_a8w4_bm32,0.0,444.5096,0,0.0,0.0,flydsl_fallback
256,2048,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,318.9878,cktile_a8w4_bm32,0.0,253.7825,cktile_a8w4_bm32,0.0,572.7703,0,0.0,0.0,flydsl_fallback
256,4096,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,431.1773,cktile_a8w4_bm32,0.0,393.7221,cktile_a8w4_bm32,0.0,824.8994,0,0.0,0.0,flydsl_fallback
256,8192,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,688.4932,cktile_a8w4_bm32,0.0,765.334,cktile_a8w4_bm32,0.0,1453.8272,0,0.0,0.0,flydsl_fallback
256,16384,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1189.1030999999998,cktile_a8w4_bm32,0.0,1463.1439,cktile_a8w4_bm32,0.0,2652.247,0,0.0,0.0,flydsl_fallback
256,32768,7168,512,384,8,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1988.53,cktile_a8w4_bm64,0.0,3026.5083,cktile_a8w4_bm64,0.0,5015.0383,0,0.0,0.0,flydsl_fallback
256,1024,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,286.284,cktile_a8w4_bm32,0.0,175.2685,cktile_a8w4_bm32,0.0,461.5525,0,0.0,0.0,flydsl_fallback
256,2048,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,349.7174,cktile_a8w4_bm32,0.0,262.9544,cktile_a8w4_bm32,0.0,612.6718,0,0.0,0.0,flydsl_fallback
256,4096,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,441.6842,cktile_a8w4_bm32,0.0,423.2442,cktile_a8w4_bm32,0.0,864.9284,0,0.0,0.0,flydsl_fallback
256,8192,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,723.1021,cktile_a8w4_bm32,0.0,832.2823,cktile_a8w4_bm32,0.0,1555.3844,0,0.0,0.0,flydsl_fallback
256,16384,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1155.2034,cktile_a8w4_bm64,0.0,1754.2978,cktile_a8w4_bm64,0.0,2909.5012,0,0.0,0.0,flydsl_fallback
256,32768,7168,512,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,2183.6604,cktile_a8w4_bm64,0.0,3390.8062,cktile_a8w4_bm64,0.0,5574.4666,0,0.0,0.0,flydsl_fallback
256,1024,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,161.18650000000002,cktile_a8w4_bm32,0.0,129.6653,cktile_a8w4_bm32,0.0,290.8518,0,0.0,0.0,flydsl_fallback
256,2048,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,193.0266,cktile_a8w4_bm32,0.0,215.5235,cktile_a8w4_bm32,0.0,408.5501,0,0.0,0.0,flydsl_fallback
256,4096,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,237.3953,cktile_a8w4_bm32,0.0,413.8183,cktile_a8w4_bm32,0.0,651.2136,0,0.0,0.0,flydsl_fallback
256,8192,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,344.532,cktile_a8w4_bm64,0.0,814.1671,cktile_a8w4_bm64,0.0,1158.6991,0,0.0,0.0,flydsl_fallback
256,16384,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,607.9427000000001,cktile_a8w4_bm64,0.0,1611.4606,cktile_a8w4_bm64,0.0,2219.4033,0,0.0,0.0,flydsl_fallback
256,32768,7168,256,385,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1150.4311,cktile_a8w4_bm64,0.0,3221.5736,cktile_a8w4_bm64,0.0,4372.0047,0,0.0,0.0,flydsl_fallback
